pokemon_id,version_group_id,move_id,pokemon_move_method_id,level
379,17,244,4,0
379,17,263,4,0
379,17,280,4,0
379,17,317,4,0
379,17,332,4,0
379,17,374,4,0
379,17,397,4,0
379,17,411,4,0
379,17,416,4,0
379,17,421,4,0
379,17,430,4,0
379,17,451,4,0
379,17,496,4,0
379,17,523,4,0
379,17,590,4,0
380,17,19,4,0
380,17,46,4,0
380,17,57,4,0
380,17,58,4,0
380,17,63,4,0
380,17,76,4,0
380,17,85,4,0
380,17,86,4,0
380,17,87,4,0
380,17,89,4,0
380,17,92,4,0
380,17,94,4,0
380,17,104,4,0
380,17,113,4,0
380,17,115,4,0
380,17,127,4,0
380,17,138,4,0
380,17,156,4,0
380,17,164,4,0
380,17,182,4,0
380,17,201,4,0
380,17,207,4,0
380,17,211,4,0
380,17,213,4,0
380,17,214,4,0
380,17,216,4,0
380,17,218,4,0
380,17,219,4,0
380,17,237,4,0
380,17,240,4,0
380,17,241,4,0
380,17,244,4,0
380,17,247,4,0
380,17,263,4,0
380,17,332,4,0
380,17,337,4,0
380,17,347,4,0
380,17,355,4,0
380,17,412,4,0
380,17,416,4,0
380,17,421,4,0
380,17,447,4,0
380,17,451,4,0
380,17,473,4,0
380,17,496,4,0
380,17,523,4,0
380,17,590,4,0
381,17,19,4,0
381,17,46,4,0
381,17,57,4,0
381,17,58,4,0
381,17,63,4,0
381,17,76,4,0
381,17,85,4,0
381,17,86,4,0
381,17,87,4,0
381,17,89,4,0
381,17,92,4,0
381,17,94,4,0
381,17,104,4,0
381,17,113,4,0
381,17,115,4,0
381,17,127,4,0
381,17,138,4,0
381,17,156,4,0
381,17,164,4,0
381,17,182,4,0
381,17,201,4,0
381,17,207,4,0
381,17,211,4,0
381,17,213,4,0
381,17,214,4,0
381,17,216,4,0
381,17,218,4,0
381,17,219,4,0
381,17,237,4,0
381,17,240,4,0
381,17,241,4,0
381,17,244,4,0
381,17,247,4,0
381,17,263,4,0
381,17,332,4,0
381,17,337,4,0
381,17,347,4,0
381,17,355,4,0
381,17,412,4,0
381,17,416,4,0
381,17,421,4,0
381,17,447,4,0
381,17,451,4,0
381,17,473,4,0
381,17,496,4,0
381,17,523,4,0
381,17,590,4,0
382,17,46,4,0
382,17,57,4,0
382,17,58,4,0
382,17,59,4,0
382,17,63,4,0
382,17,85,4,0
382,17,86,4,0
382,17,87,4,0
382,17,89,4,0
382,17,92,4,0
382,17,104,4,0
382,17,127,4,0
382,17,156,4,0
382,17,157,4,0
382,17,164,4,0
382,17,182,4,0
382,17,207,4,0
382,17,214,4,0
382,17,216,4,0
382,17,218,4,0
382,17,219,4,0
382,17,237,4,0
382,17,240,4,0
382,17,244,4,0
382,17,258,4,0
382,17,263,4,0
382,17,280,4,0
382,17,317,4,0
382,17,347,4,0
382,17,416,4,0
382,17,496,4,0
382,17,503,4,0
382,17,523,4,0
382,17,590,4,0
383,17,14,4,0
383,17,46,4,0
383,17,53,4,0
383,17,63,4,0
383,17,76,4,0
383,17,85,4,0
383,17,86,4,0
383,17,87,4,0
383,17,89,4,0
383,17,92,4,0
383,17,104,4,0
383,17,126,4,0
383,17,156,4,0
383,17,157,4,0
383,17,164,4,0
383,17,182,4,0
383,17,201,4,0
383,17,207,4,0
383,17,214,4,0
383,17,216,4,0
383,17,218,4,0
383,17,219,4,0
383,17,237,4,0
383,17,241,4,0
383,17,244,4,0
383,17,263,4,0
383,17,280,4,0
383,17,315,4,0
383,17,317,4,0
383,17,332,4,0
383,17,337,4,0
383,17,339,4,0
383,17,374,4,0
383,17,397,4,0
383,17,411,4,0
383,17,416,4,0
383,17,421,4,0
383,17,444,4,0
383,17,479,4,0
383,17,496,4,0
383,17,523,4,0
383,17,525,4,0
383,17,590,4,0
383,17,693,4,0
384,17,14,4,0
384,17,19,4,0
384,17,46,4,0
384,17,53,4,0
384,17,57,4,0
384,17,58,4,0
384,17,59,4,0
384,17,63,4,0
384,17,76,4,0
384,17,85,4,0
384,17,86,4,0
384,17,87,4,0
384,17,89,4,0
384,17,92,4,0
384,17,104,4,0
384,17,126,4,0
384,17,127,4,0
384,17,156,4,0
384,17,157,4,0
384,17,164,4,0
384,17,182,4,0
384,17,201,4,0
384,17,207,4,0
384,17,214,4,0
384,17,216,4,0
384,17,218,4,0
384,17,237,4,0
384,17,240,4,0
384,17,241,4,0
384,17,244,4,0
384,17,263,4,0
384,17,280,4,0
384,17,315,4,0
384,17,317,4,0
384,17,332,4,0
384,17,337,4,0
384,17,339,4,0
384,17,360,4,0
384,17,374,4,0
384,17,411,4,0
384,17,412,4,0
384,17,416,4,0
384,17,421,4,0
384,17,444,4,0
384,17,496,4,0
384,17,497,4,0
384,17,507,4,0
384,17,523,4,0
384,17,525,4,0
384,17,590,4,0
384,17,693,4,0
385,17,63,4,0
385,17,85,4,0
385,17,86,4,0
385,17,87,4,0
385,17,92,4,0
385,17,94,4,0
385,17,104,4,0
385,17,113,4,0
385,17,115,4,0
385,17,138,4,0
385,17,156,4,0
385,17,164,4,0
385,17,182,4,0
385,17,201,4,0
385,17,207,4,0
385,17,214,4,0
385,17,216,4,0
385,17,218,4,0
385,17,219,4,0
385,17,237,4,0
385,17,240,4,0
385,17,241,4,0
385,17,244,4,0
385,17,247,4,0
385,17,263,4,0
385,17,332,4,0
385,17,347,4,0
385,17,369,4,0
385,17,374,4,0
385,17,412,4,0
385,17,416,4,0
385,17,430,4,0
385,17,433,4,0
385,17,447,4,0
385,17,451,4,0
385,17,473,4,0
385,17,496,4,0
385,17,590,4,0
385,17,605,4,0
386,17,58,4,0
386,17,63,4,0
386,17,76,4,0
386,17,85,4,0
386,17,86,4,0
386,17,87,4,0
386,17,92,4,0
386,17,94,4,0
386,17,104,4,0
386,17,113,4,0
386,17,115,4,0
386,17,138,4,0
386,17,156,4,0
386,17,157,4,0
386,17,164,4,0
386,17,182,4,0
386,17,207,4,0
386,17,214,4,0
386,17,216,4,0
386,17,218,4,0
386,17,219,4,0
386,17,237,4,0
386,17,240,4,0
386,17,241,4,0
386,17,244,4,0
386,17,247,4,0
386,17,259,4,0
386,17,263,4,0
386,17,269,4,0
386,17,280,4,0
386,17,317,4,0
386,17,332,4,0
386,17,347,4,0
386,17,374,4,0
386,17,398,4,0
386,17,399,4,0
386,17,411,4,0
386,17,412,4,0
386,17,416,4,0
386,17,430,4,0
386,17,433,4,0
386,17,447,4,0
386,17,451,4,0
386,17,473,4,0
386,17,490,4,0
386,17,496,4,0
386,17,590,4,0
386,17,693,4,0
387,17,14,4,0
387,17,76,4,0
387,17,92,4,0
387,17,104,4,0
387,17,113,4,0
387,17,115,4,0
387,17,156,4,0
387,17,164,4,0
387,17,182,4,0
387,17,207,4,0
387,17,213,4,0
387,17,214,4,0
387,17,216,4,0
387,17,218,4,0
387,17,219,4,0
387,17,237,4,0
387,17,241,4,0
387,17,263,4,0
387,17,267,4,0
387,17,412,4,0
387,17,447,4,0
387,17,496,4,0
387,17,526,4,0
387,17,590,4,0
388,17,14,4,0
388,17,76,4,0
388,17,92,4,0
388,17,104,4,0
388,17,113,4,0
388,17,115,4,0
388,17,156,4,0
388,17,164,4,0
388,17,182,4,0
388,17,207,4,0
388,17,213,4,0
388,17,214,4,0
388,17,216,4,0
388,17,218,4,0
388,17,219,4,0
388,17,237,4,0
388,17,241,4,0
388,17,263,4,0
388,17,267,4,0
388,17,412,4,0
388,17,447,4,0
388,17,496,4,0
388,17,526,4,0
388,17,590,4,0
389,17,14,4,0
389,17,46,4,0
389,17,63,4,0
389,17,76,4,0
389,17,89,4,0
389,17,92,4,0
389,17,104,4,0
389,17,113,4,0
389,17,115,4,0
389,17,156,4,0
389,17,157,4,0
389,17,164,4,0
389,17,182,4,0
389,17,201,4,0
389,17,207,4,0
389,17,213,4,0
389,17,214,4,0
389,17,216,4,0
389,17,218,4,0
389,17,219,4,0
389,17,237,4,0
389,17,241,4,0
389,17,263,4,0
389,17,267,4,0
389,17,317,4,0
389,17,397,4,0
389,17,412,4,0
389,17,416,4,0
389,17,444,4,0
389,17,447,4,0
389,17,496,4,0
389,17,523,4,0
389,17,526,4,0
389,17,590,4,0
390,17,14,4,0
390,17,53,4,0
390,17,92,4,0
390,17,104,4,0
390,17,126,4,0
390,17,156,4,0
390,17,164,4,0
390,17,182,4,0
390,17,207,4,0
390,17,213,4,0
390,17,214,4,0
390,17,216,4,0
390,17,218,4,0
390,17,237,4,0
390,17,241,4,0
390,17,259,4,0
390,17,261,4,0
390,17,263,4,0
390,17,269,4,0
390,17,280,4,0
390,17,315,4,0
390,17,332,4,0
390,17,339,4,0
390,17,369,4,0
390,17,374,4,0
390,17,421,4,0
390,17,447,4,0
390,17,488,4,0
390,17,490,4,0
390,17,496,4,0
390,17,512,4,0
390,17,526,4,0
390,17,590,4,0
391,17,14,4,0
391,17,53,4,0
391,17,92,4,0
391,17,104,4,0
391,17,126,4,0
391,17,156,4,0
391,17,157,4,0
391,17,164,4,0
391,17,182,4,0
391,17,207,4,0
391,17,213,4,0
391,17,214,4,0
391,17,216,4,0
391,17,218,4,0
391,17,237,4,0
391,17,241,4,0
391,17,259,4,0
391,17,261,4,0
391,17,263,4,0
391,17,269,4,0
391,17,280,4,0
391,17,315,4,0
391,17,317,4,0
391,17,332,4,0
391,17,339,4,0
391,17,369,4,0
391,17,374,4,0
391,17,398,4,0
391,17,411,4,0
391,17,421,4,0
391,17,447,4,0
391,17,488,4,0
391,17,490,4,0
391,17,496,4,0
391,17,512,4,0
391,17,526,4,0
391,17,590,4,0
392,17,14,4,0
392,17,46,4,0
392,17,53,4,0
392,17,63,4,0
392,17,76,4,0
392,17,89,4,0
392,17,92,4,0
392,17,104,4,0
392,17,126,4,0
392,17,156,4,0
392,17,157,4,0
392,17,164,4,0
392,17,182,4,0
392,17,207,4,0
392,17,213,4,0
392,17,214,4,0
392,17,216,4,0
392,17,218,4,0
392,17,237,4,0
392,17,241,4,0
392,17,259,4,0
392,17,261,4,0
392,17,263,4,0
392,17,269,4,0
392,17,280,4,0
392,17,315,4,0
392,17,317,4,0
392,17,332,4,0
392,17,339,4,0
392,17,347,4,0
392,17,369,4,0
392,17,374,4,0
392,17,398,4,0
392,17,411,4,0
392,17,416,4,0
392,17,421,4,0
392,17,444,4,0
392,17,447,4,0
392,17,488,4,0
392,17,490,4,0
392,17,496,4,0
392,17,512,4,0
392,17,523,4,0
392,17,526,4,0
392,17,590,4,0
393,17,57,4,0
393,17,58,4,0
393,17,59,4,0
393,17,92,4,0
393,17,104,4,0
393,17,127,4,0
393,17,156,4,0
393,17,164,4,0
393,17,182,4,0
393,17,207,4,0
393,17,213,4,0
393,17,214,4,0
393,17,216,4,0
393,17,218,4,0
393,17,237,4,0
393,17,240,4,0
393,17,258,4,0
393,17,263,4,0
393,17,280,4,0
393,17,317,4,0
393,17,332,4,0
393,17,374,4,0
393,17,447,4,0
393,17,496,4,0
393,17,497,4,0
393,17,503,4,0
393,17,511,4,0
393,17,526,4,0
393,17,590,4,0
394,17,57,4,0
394,17,58,4,0
394,17,59,4,0
394,17,92,4,0
394,17,104,4,0
394,17,127,4,0
394,17,156,4,0
394,17,164,4,0
394,17,182,4,0
394,17,207,4,0
394,17,213,4,0
394,17,214,4,0
394,17,216,4,0
394,17,218,4,0
394,17,237,4,0
394,17,240,4,0
394,17,258,4,0
394,17,263,4,0
394,17,280,4,0
394,17,317,4,0
394,17,332,4,0
394,17,374,4,0
394,17,421,4,0
394,17,447,4,0
394,17,496,4,0
394,17,497,4,0
394,17,503,4,0
394,17,511,4,0
394,17,526,4,0
394,17,590,4,0
395,17,14,4,0
395,17,46,4,0
395,17,57,4,0
395,17,58,4,0
395,17,59,4,0
395,17,63,4,0
395,17,89,4,0
395,17,92,4,0
395,17,104,4,0
395,17,127,4,0
395,17,156,4,0
395,17,157,4,0
395,17,164,4,0
395,17,182,4,0
395,17,207,4,0
395,17,211,4,0
395,17,213,4,0
395,17,214,4,0
395,17,216,4,0
395,17,218,4,0
395,17,237,4,0
395,17,240,4,0
395,17,258,4,0
395,17,263,4,0
395,17,280,4,0
395,17,317,4,0
395,17,332,4,0
395,17,374,4,0
395,17,416,4,0
395,17,421,4,0
395,17,430,4,0
395,17,447,4,0
395,17,496,4,0
395,17,497,4,0
395,17,503,4,0
395,17,511,4,0
395,17,523,4,0
395,17,526,4,0
395,17,590,4,0
396,17,19,4,0
396,17,92,4,0
396,17,104,4,0
396,17,156,4,0
396,17,164,4,0
396,17,168,4,0
396,17,182,4,0
396,17,207,4,0
396,17,211,4,0
396,17,213,4,0
396,17,214,4,0
396,17,216,4,0
396,17,218,4,0
396,17,237,4,0
396,17,240,4,0
396,17,241,4,0
396,17,263,4,0
396,17,332,4,0
396,17,355,4,0
396,17,369,4,0
396,17,496,4,0
396,17,497,4,0
396,17,526,4,0
396,17,590,4,0
397,17,19,4,0
397,17,92,4,0
397,17,104,4,0
397,17,156,4,0
397,17,164,4,0
397,17,168,4,0
397,17,182,4,0
397,17,207,4,0
397,17,211,4,0
397,17,213,4,0
397,17,214,4,0
397,17,216,4,0
397,17,218,4,0
397,17,237,4,0
397,17,240,4,0
397,17,241,4,0
397,17,263,4,0
397,17,332,4,0
397,17,355,4,0
397,17,369,4,0
397,17,496,4,0
397,17,497,4,0
397,17,526,4,0
397,17,590,4,0
398,17,19,4,0
398,17,63,4,0
398,17,92,4,0
398,17,104,4,0
398,17,156,4,0
398,17,164,4,0
398,17,168,4,0
398,17,182,4,0
398,17,207,4,0
398,17,211,4,0
398,17,213,4,0
398,17,214,4,0
398,17,216,4,0
398,17,218,4,0
398,17,237,4,0
398,17,240,4,0
398,17,241,4,0
398,17,263,4,0
398,17,332,4,0
398,17,355,4,0
398,17,369,4,0
398,17,416,4,0
398,17,496,4,0
398,17,497,4,0
398,17,526,4,0
398,17,590,4,0
399,17,14,4,0
399,17,58,4,0
399,17,59,4,0
399,17,85,4,0
399,17,86,4,0
399,17,87,4,0
399,17,92,4,0
399,17,104,4,0
399,17,156,4,0
399,17,164,4,0
399,17,168,4,0
399,17,182,4,0
399,17,207,4,0
399,17,213,4,0
399,17,214,4,0
399,17,216,4,0
399,17,218,4,0
399,17,237,4,0
399,17,240,4,0
399,17,241,4,0
399,17,247,4,0
399,17,263,4,0
399,17,269,4,0
399,17,447,4,0
399,17,451,4,0
399,17,496,4,0
399,17,497,4,0
399,17,526,4,0
399,17,590,4,0
400,17,14,4,0
400,17,57,4,0
400,17,58,4,0
400,17,59,4,0
400,17,63,4,0
400,17,85,4,0
400,17,86,4,0
400,17,87,4,0
400,17,92,4,0
400,17,104,4,0
400,17,127,4,0
400,17,156,4,0
400,17,164,4,0
400,17,168,4,0
400,17,182,4,0
400,17,207,4,0
400,17,213,4,0
400,17,214,4,0
400,17,216,4,0
400,17,218,4,0
400,17,237,4,0
400,17,240,4,0
400,17,241,4,0
400,17,247,4,0
400,17,263,4,0
400,17,269,4,0
400,17,374,4,0
400,17,416,4,0
400,17,447,4,0
400,17,451,4,0
400,17,496,4,0
400,17,497,4,0
400,17,503,4,0
400,17,523,4,0
400,17,526,4,0
400,17,590,4,0
402,17,14,4,0
402,17,63,4,0
402,17,92,4,0
402,17,104,4,0
402,17,141,4,0
402,17,156,4,0
402,17,164,4,0
402,17,182,4,0
402,17,206,4,0
402,17,207,4,0
402,17,213,4,0
402,17,214,4,0
402,17,216,4,0
402,17,218,4,0
402,17,237,4,0
402,17,240,4,0
402,17,241,4,0
402,17,263,4,0
402,17,269,4,0
402,17,280,4,0
402,17,332,4,0
402,17,404,4,0
402,17,416,4,0
402,17,496,4,0
402,17,497,4,0
402,17,590,4,0
402,17,611,4,0
403,17,46,4,0
403,17,85,4,0
403,17,86,4,0
403,17,87,4,0
403,17,92,4,0
403,17,104,4,0
403,17,113,4,0
403,17,156,4,0
403,17,164,4,0
403,17,168,4,0
403,17,182,4,0
403,17,207,4,0
403,17,213,4,0
403,17,214,4,0
403,17,216,4,0
403,17,218,4,0
403,17,237,4,0
403,17,240,4,0
403,17,263,4,0
403,17,451,4,0
403,17,496,4,0
403,17,521,4,0
403,17,528,4,0
403,17,555,4,0
403,17,590,4,0
404,17,46,4,0
404,17,85,4,0
404,17,86,4,0
404,17,87,4,0
404,17,92,4,0
404,17,104,4,0
404,17,113,4,0
404,17,156,4,0
404,17,164,4,0
404,17,168,4,0
404,17,182,4,0
404,17,207,4,0
404,17,213,4,0
404,17,214,4,0
404,17,216,4,0
404,17,218,4,0
404,17,237,4,0
404,17,240,4,0
404,17,263,4,0
404,17,451,4,0
404,17,496,4,0
404,17,521,4,0
404,17,528,4,0
404,17,555,4,0
404,17,590,4,0
405,17,46,4,0
405,17,63,4,0
405,17,85,4,0
405,17,86,4,0
405,17,87,4,0
405,17,92,4,0
405,17,104,4,0
405,17,113,4,0
405,17,156,4,0
405,17,164,4,0
405,17,168,4,0
405,17,182,4,0
405,17,207,4,0
405,17,213,4,0
405,17,214,4,0
405,17,216,4,0
405,17,218,4,0
405,17,237,4,0
405,17,240,4,0
405,17,263,4,0
405,17,416,4,0
405,17,451,4,0
405,17,496,4,0
405,17,521,4,0
405,17,528,4,0
405,17,555,4,0
405,17,590,4,0
406,17,14,4,0
406,17,76,4,0
406,17,92,4,0
406,17,104,4,0
406,17,156,4,0
406,17,164,4,0
406,17,182,4,0
406,17,188,4,0
406,17,207,4,0
406,17,213,4,0
406,17,214,4,0
406,17,216,4,0
406,17,218,4,0
406,17,237,4,0
406,17,240,4,0
406,17,241,4,0
406,17,244,4,0
406,17,247,4,0
406,17,263,4,0
406,17,267,4,0
406,17,412,4,0
406,17,447,4,0
406,17,474,4,0
406,17,496,4,0
406,17,590,4,0
406,17,605,4,0
407,17,14,4,0
407,17,63,4,0
407,17,76,4,0
407,17,92,4,0
407,17,104,4,0
407,17,156,4,0
407,17,164,4,0
407,17,182,4,0
407,17,188,4,0
407,17,207,4,0
407,17,213,4,0
407,17,214,4,0
407,17,216,4,0
407,17,218,4,0
407,17,237,4,0
407,17,240,4,0
407,17,241,4,0
407,17,244,4,0
407,17,247,4,0
407,17,263,4,0
407,17,267,4,0
407,17,398,4,0
407,17,412,4,0
407,17,416,4,0
407,17,447,4,0
407,17,474,4,0
407,17,496,4,0
407,17,590,4,0
407,17,605,4,0
408,17,14,4,0
408,17,46,4,0
408,17,53,4,0
408,17,58,4,0
408,17,59,4,0
408,17,85,4,0
408,17,87,4,0
408,17,89,4,0
408,17,92,4,0
408,17,104,4,0
408,17,126,4,0
408,17,156,4,0
408,17,157,4,0
408,17,164,4,0
408,17,168,4,0
408,17,182,4,0
408,17,201,4,0
408,17,207,4,0
408,17,213,4,0
408,17,214,4,0
408,17,216,4,0
408,17,218,4,0
408,17,237,4,0
408,17,240,4,0
408,17,241,4,0
408,17,263,4,0
408,17,317,4,0
408,17,371,4,0
408,17,374,4,0
408,17,397,4,0
408,17,444,4,0
408,17,479,4,0
408,17,496,4,0
408,17,523,4,0
408,17,590,4,0
409,17,14,4,0
409,17,46,4,0
409,17,53,4,0
409,17,57,4,0
409,17,58,4,0
409,17,59,4,0
409,17,63,4,0
409,17,85,4,0
409,17,87,4,0
409,17,89,4,0
409,17,92,4,0
409,17,104,4,0
409,17,126,4,0
409,17,156,4,0
409,17,157,4,0
409,17,164,4,0
409,17,168,4,0
409,17,182,4,0
409,17,201,4,0
409,17,207,4,0
409,17,213,4,0
409,17,214,4,0
409,17,216,4,0
409,17,218,4,0
409,17,237,4,0
409,17,240,4,0
409,17,241,4,0
409,17,263,4,0
409,17,280,4,0
409,17,317,4,0
409,17,371,4,0
409,17,374,4,0
409,17,397,4,0
409,17,411,4,0
409,17,416,4,0
409,17,444,4,0
409,17,479,4,0
409,17,496,4,0
409,17,523,4,0
409,17,525,4,0
409,17,590,4,0
410,17,46,4,0
410,17,53,4,0
410,17,58,4,0
410,17,59,4,0
410,17,85,4,0
410,17,87,4,0
410,17,89,4,0
410,17,92,4,0
410,17,104,4,0
410,17,126,4,0
410,17,156,4,0
410,17,157,4,0
410,17,164,4,0
410,17,182,4,0
410,17,201,4,0
410,17,207,4,0
410,17,213,4,0
410,17,214,4,0
410,17,216,4,0
410,17,218,4,0
410,17,237,4,0
410,17,240,4,0
410,17,241,4,0
410,17,259,4,0
410,17,263,4,0
410,17,269,4,0
410,17,317,4,0
410,17,397,4,0
410,17,430,4,0
410,17,444,4,0
410,17,479,4,0
410,17,496,4,0
410,17,523,4,0
410,17,590,4,0
411,17,46,4,0
411,17,53,4,0
411,17,58,4,0
411,17,59,4,0
411,17,63,4,0
411,17,85,4,0
411,17,87,4,0
411,17,89,4,0
411,17,92,4,0
411,17,104,4,0
411,17,126,4,0
411,17,156,4,0
411,17,157,4,0
411,17,164,4,0
411,17,182,4,0
411,17,201,4,0
411,17,207,4,0
411,17,213,4,0
411,17,214,4,0
411,17,216,4,0
411,17,218,4,0
411,17,237,4,0
411,17,240,4,0
411,17,241,4,0
411,17,259,4,0
411,17,263,4,0
411,17,269,4,0
411,17,317,4,0
411,17,397,4,0
411,17,416,4,0
411,17,430,4,0
411,17,444,4,0
411,17,479,4,0
411,17,496,4,0
411,17,523,4,0
411,17,590,4,0
412,17,182,4,0
412,17,237,4,0
413,17,63,4,0
413,17,76,4,0
413,17,92,4,0
413,17,94,4,0
413,17,104,4,0
413,17,138,4,0
413,17,156,4,0
413,17,164,4,0
413,17,168,4,0
413,17,182,4,0
413,17,207,4,0
413,17,213,4,0
413,17,214,4,0
413,17,216,4,0
413,17,218,4,0
413,17,219,4,0
413,17,237,4,0
413,17,240,4,0
413,17,241,4,0
413,17,244,4,0
413,17,247,4,0
413,17,263,4,0
413,17,412,4,0
413,17,416,4,0
413,17,447,4,0
413,17,474,4,0
413,17,496,4,0
413,17,590,4,0
413,17,611,4,0
414,17,63,4,0
414,17,76,4,0
414,17,92,4,0
414,17,94,4,0
414,17,104,4,0
414,17,138,4,0
414,17,156,4,0
414,17,164,4,0
414,17,168,4,0
414,17,182,4,0
414,17,207,4,0
414,17,213,4,0
414,17,214,4,0
414,17,216,4,0
414,17,218,4,0
414,17,219,4,0
414,17,237,4,0
414,17,240,4,0
414,17,241,4,0
414,17,244,4,0
414,17,247,4,0
414,17,263,4,0
414,17,332,4,0
414,17,355,4,0
414,17,369,4,0
414,17,412,4,0
414,17,416,4,0
414,17,474,4,0
414,17,496,4,0
414,17,512,4,0
414,17,590,4,0
414,17,611,4,0
416,17,63,4,0
416,17,92,4,0
416,17,104,4,0
416,17,156,4,0
416,17,164,4,0
416,17,168,4,0
416,17,182,4,0
416,17,188,4,0
416,17,207,4,0
416,17,213,4,0
416,17,214,4,0
416,17,216,4,0
416,17,218,4,0
416,17,237,4,0
416,17,240,4,0
416,17,241,4,0
416,17,263,4,0
416,17,332,4,0
416,17,355,4,0
416,17,369,4,0
416,17,374,4,0
416,17,404,4,0
416,17,416,4,0
416,17,474,4,0
416,17,496,4,0
416,17,511,4,0
416,17,512,4,0
416,17,590,4,0
416,17,611,4,0
417,17,85,4,0
417,17,86,4,0
417,17,87,4,0
417,17,92,4,0
417,17,104,4,0
417,17,113,4,0
417,17,156,4,0
417,17,164,4,0
417,17,182,4,0
417,17,207,4,0
417,17,213,4,0
417,17,214,4,0
417,17,216,4,0
417,17,218,4,0
417,17,237,4,0
417,17,240,4,0
417,17,263,4,0
417,17,369,4,0
417,17,374,4,0
417,17,447,4,0
417,17,451,4,0
417,17,496,4,0
417,17,497,4,0
417,17,521,4,0
417,17,590,4,0
418,17,57,4,0
418,17,58,4,0
418,17,59,4,0
418,17,92,4,0
418,17,104,4,0
418,17,127,4,0
418,17,156,4,0
418,17,164,4,0
418,17,182,4,0
418,17,207,4,0
418,17,213,4,0
418,17,214,4,0
418,17,216,4,0
418,17,218,4,0
418,17,237,4,0
418,17,240,4,0
418,17,258,4,0
418,17,263,4,0
418,17,280,4,0
418,17,317,4,0
418,17,339,4,0
418,17,496,4,0
418,17,497,4,0
418,17,503,4,0
418,17,590,4,0
419,17,46,4,0
419,17,57,4,0
419,17,58,4,0
419,17,59,4,0
419,17,63,4,0
419,17,92,4,0
419,17,104,4,0
419,17,127,4,0
419,17,156,4,0
419,17,164,4,0
419,17,182,4,0
419,17,207,4,0
419,17,213,4,0
419,17,214,4,0
419,17,216,4,0
419,17,218,4,0
419,17,237,4,0
419,17,240,4,0
419,17,258,4,0
419,17,259,4,0
419,17,263,4,0
419,17,269,4,0
419,17,280,4,0
419,17,317,4,0
419,17,339,4,0
419,17,371,4,0
419,17,411,4,0
419,17,416,4,0
419,17,496,4,0
419,17,497,4,0
419,17,503,4,0
419,17,590,4,0
420,17,14,4,0
420,17,76,4,0
420,17,92,4,0
420,17,104,4,0
420,17,156,4,0
420,17,164,4,0
420,17,182,4,0
420,17,207,4,0
420,17,213,4,0
420,17,214,4,0
420,17,216,4,0
420,17,218,4,0
420,17,219,4,0
420,17,237,4,0
420,17,241,4,0
420,17,263,4,0
420,17,267,4,0
420,17,412,4,0
420,17,447,4,0
420,17,496,4,0
420,17,590,4,0
420,17,605,4,0
421,17,14,4,0
421,17,63,4,0
421,17,76,4,0
421,17,92,4,0
421,17,104,4,0
421,17,156,4,0
421,17,164,4,0
421,17,182,4,0
421,17,207,4,0
421,17,213,4,0
421,17,214,4,0
421,17,216,4,0
421,17,218,4,0
421,17,219,4,0
421,17,237,4,0
421,17,241,4,0
421,17,263,4,0
421,17,267,4,0
421,17,412,4,0
421,17,416,4,0
421,17,447,4,0
421,17,496,4,0
421,17,590,4,0
421,17,605,4,0
422,17,57,4,0
422,17,58,4,0
422,17,59,4,0
422,17,92,4,0
422,17,104,4,0
422,17,156,4,0
422,17,164,4,0
422,17,182,4,0
422,17,207,4,0
422,17,213,4,0
422,17,214,4,0
422,17,216,4,0
422,17,218,4,0
422,17,237,4,0
422,17,240,4,0
422,17,258,4,0
422,17,263,4,0
422,17,496,4,0
422,17,503,4,0
422,17,590,4,0
422,17,611,4,0
423,17,57,4,0
423,17,58,4,0
423,17,59,4,0
423,17,63,4,0
423,17,89,4,0
423,17,92,4,0
423,17,104,4,0
423,17,127,4,0
423,17,156,4,0
423,17,157,4,0
423,17,164,4,0
423,17,182,4,0
423,17,188,4,0
423,17,201,4,0
423,17,207,4,0
423,17,213,4,0
423,17,214,4,0
423,17,216,4,0
423,17,218,4,0
423,17,237,4,0
423,17,240,4,0
423,17,258,4,0
423,17,263,4,0
423,17,317,4,0
423,17,416,4,0
423,17,444,4,0
423,17,482,4,0
423,17,496,4,0
423,17,503,4,0
423,17,523,4,0
423,17,590,4,0
423,17,611,4,0
424,17,63,4,0
424,17,76,4,0
424,17,85,4,0
424,17,86,4,0
424,17,87,4,0
424,17,92,4,0
424,17,104,4,0
424,17,138,4,0
424,17,156,4,0
424,17,164,4,0
424,17,168,4,0
424,17,182,4,0
424,17,207,4,0
424,17,213,4,0
424,17,214,4,0
424,17,216,4,0
424,17,218,4,0
424,17,237,4,0
424,17,240,4,0
424,17,241,4,0
424,17,247,4,0
424,17,263,4,0
424,17,269,4,0
424,17,280,4,0
424,17,332,4,0
424,17,369,4,0
424,17,371,4,0
424,17,374,4,0
424,17,416,4,0
424,17,421,4,0
424,17,447,4,0
424,17,490,4,0
424,17,496,4,0
424,17,512,4,0
424,17,526,4,0
424,17,590,4,0
425,17,85,4,0
425,17,86,4,0
425,17,87,4,0
425,17,92,4,0
425,17,94,4,0
425,17,104,4,0
425,17,138,4,0
425,17,153,4,0
425,17,156,4,0
425,17,164,4,0
425,17,168,4,0
425,17,182,4,0
425,17,207,4,0
425,17,213,4,0
425,17,214,4,0
425,17,216,4,0
425,17,218,4,0
425,17,237,4,0
425,17,240,4,0
425,17,241,4,0
425,17,244,4,0
425,17,247,4,0
425,17,261,4,0
425,17,263,4,0
